ensembl_gene_id	btaurus_homolog_ensembl_gene	ggallus_homolog_ensembl_gene	ggorilla_homolog_ensembl_gene	hsapiens_homolog_ensembl_gene	mdomestica_homolog_ensembl_gene	mmulatta_homolog_ensembl_gene	oanatinus_homolog_ensembl_gene	pabelii_homolog_ensembl_gene	ppaniscus_homolog_ensembl_gene	ptroglodytes_homolog_ensembl_gene	rnorvegicus_homolog_ensembl_gene
ENSMUSG00000001802	ENSBTAG00000047062	ENSGALG00000004853	ENSGGOG00000006079	ENSG00000130881	ENSMODG00000012209	ENSMMUG00000022872	ENSOANG00000012736	ENSPPYG00000009826	ENSPPAG00000036881	ENSPTRG00000010806	ENSRNOG00000011451
ENSMUSG00000001844	ENSBTAG00000009547	ENSGALG00000005905	ENSGGOG00000042888	ENSG00000136247	ENSMODG00000016278	ENSMMUG00000015545	ENSOANG00000001344	ENSPPYG00000017352	ENSPPAG00000030859	ENSPTRG00000018915	ENSRNOG00000051699
ENSMUSG00000001855	ENSBTAG00000021896	ENSGALG00000041111	ENSGGOG00000017169	ENSG00000126883	ENSMODG00000012396	ENSMMUG00000021724	ENSOANG00000014776	ENSPPYG00000019699	ENSPPAG00000034806	ENSPTRG00000021482	ENSRNOG00000023393
ENSMUSG00000001870	ENSBTAG00000019839	ENSGALG00000010448	ENSGGOG00000012159	ENSG00000049323	ENSMODG00000015435	ENSMMUG00000021436	ENSOANG00000029587	ENSPPYG00000012502	ENSPPAG00000037475	ENSPTRG00000011821	ENSRNOG00000033090
ENSMUSG00000001901	ENSBTAG00000016613	ENSGALG00000000505	ENSGGOG00000016845	ENSG00000173826	ENSMODG00000010005	ENSMMUG00000005183	ENSOANG00000029437	ENSPPYG00000008524	ENSPPAG00000034260	ENSPTRG00000009514	ENSRNOG00000008078
ENSMUSG00000001930	ENSBTAG00000012265	ENSGALG00000017272	ENSGGOG00000016760	ENSG00000110799	ENSMODG00000018048	ENSMMUG00000022893	ENSOANG00000031764	ENSPPYG00000004180	ENSPPAG00000025674	ENSPTRG00000004566	ENSRNOG00000019689
ENSMUSG00000001946	ENSBTAG00000001004	ENSGALG00000032943	ENSGGOG00000005800	ENSG00000149564	ENSMODG00000003800	ENSMMUG00000008486	ENSOANG00000004368	ENSPPYG00000004020	ENSPPAG00000028014	ENSPTRG00000004429	ENSRNOG00000033217
ENSMUSG00000001985	ENSBTAG00000009269	ENSGALG00000002098	ENSGGOG00000011315	ENSG00000163873	ENSMODG00000017802	ENSMMUG00000009679	ENSOANG00000002061	ENSPPYG00000001535	ENSPPAG00000029669	ENSPTRG00000000543	ENSRNOG00000008992
ENSMUSG00000001986	ENSBTAG00000011833	ENSGALG00000034109	ENSGGOG00000009569	ENSG00000125675	ENSMODG00000015003	ENSMMUG00000009054	ENSOANG00000004058	ENSPPYG00000020694	ENSPPAG00000024886	ENSPTRG00000022245	ENSRNOG00000007682
ENSMUSG00000001995	ENSBTAG00000000942	ENSGALG00000037506	ENSGGOG00000000793	ENSG00000116991	ENSMODG00000008745	ENSMMUG00000012068	ENSOANG00000004653	ENSPPYG00000000110	ENSPPAG00000039392	ENSPTRG00000002114	ENSRNOG00000019791
ENSMUSG00000001999	ENSBTAG00000013414	ENSGALG00000031786	ENSGGOG00000001735	ENSG00000106605	ENSMODG00000008902	ENSMMUG00000017382	ENSOANG00000010688	ENSPPYG00000017605	ENSPPAG00000029963	ENSPTRG00000046316	ENSRNOG00000011778
ENSMUSG00000002017	ENSBTAG00000008548	ENSGALG00000010428	ENSGGOG00000009556	ENSG00000119812	ENSMODG00000015429	ENSMMUG00000010462	ENSOANG00000012516	ENSPPYG00000012500	ENSPPAG00000036837	ENSPTRG00000011825	ENSRNOG00000030328
ENSMUSG00000002031	ENSBTAG00000012941	ENSGALG00000007438	ENSGGOG00000027999	ENSG00000118096	ENSMODG00000013439	ENSMMUG00000014455	ENSOANG00000003756	ENSPPYG00000003938	ENSPPAG00000030771	ENSPTRG00000004348	ENSRNOG00000013919
ENSMUSG00000002052	ENSBTAG00000009036	ENSGALG00000000146	ENSGGOG00000016688	ENSG00000109111	ENSMODG00000019291	ENSMMUG00000004708	ENSOANG00000000148	ENSPPYG00000008105	ENSPPAG00000036720	ENSPTRG00000008929	ENSRNOG00000012240
ENSMUSG00000002057	ENSBTAG00000013095	ENSGALG00000043868	ENSGGOG00000009682	ENSG00000109101	ENSMODG00000019251	ENSMMUG00000021975	ENSOANG00000014185	ENSPPYG00000008096	ENSPPAG00000043334	ENSPTRG00000008920	ENSRNOG00000010870
ENSMUSG00000002058	ENSBTAG00000013096	ENSGALG00000003657	ENSGGOG00000009690	ENSG00000109103	ENSMODG00000019252	ENSMMUG00000012239	ENSOANG00000014183	ENSPPYG00000008097	ENSPPAG00000041981	ENSPTRG00000008921	ENSRNOG00000011060
ENSMUSG00000002059	ENSBTAG00000046129	ENSGALG00000026315	ENSGGOG00000016726	ENSG00000109113	ENSMODG00000019295	ENSMMUG00000007293	ENSOANG00000000147	ENSPPYG00000008107	ENSPPAG00000037180	ENSPTRG00000008931	ENSRNOG00000023375
ENSMUSG00000002068	ENSBTAG00000004735	ENSGALG00000004494	ENSGGOG00000008452	ENSG00000105173	ENSMODG00000012680	ENSMMUG00000020668	ENSOANG00000014148	ENSPPYG00000009808	ENSPPAG00000039579	ENSPTRG00000010782	ENSRNOG00000014786
ENSMUSG00000002076	ENSBTAG00000017407	ENSGALG00000016202	ENSGGOG00000012059	ENSG00000160207	ENSMODG00000021032	ENSMMUG00000022791	ENSOANG00000006469	ENSPPYG00000011469	ENSPPAG00000034999	ENSPTRG00000013957	ENSRNOG00000001193
ENSMUSG00000002100	ENSBTAG00000021707	ENSGALG00000008148	ENSGGOG00000006471	ENSG00000134571	ENSMODG00000019908	ENSMMUG00000015604	ENSOANG00000007889	ENSPPYG00000003307	ENSPPAG00000030985	ENSPTRG00000003562	ENSRNOG00000012307
ENSMUSG00000002103	ENSBTAG00000021002	ENSGALG00000008211	ENSGGOG00000008576	ENSG00000134575	ENSMODG00000019905	ENSMMUG00000015597	ENSOANG00000006249	ENSPPYG00000003310	ENSPPAG00000042373	ENSPTRG00000003559	ENSRNOG00000013594
ENSMUSG00000002105	ENSBTAG00000019436	ENSGALG00000008122	ENSGGOG00000016524	ENSG00000165915	ENSMODG00000019910	ENSMMUG00000015607	ENSOANG00000007890	ENSPPYG00000003305	ENSPPAG00000042717	ENSPTRG00000003564	ENSRNOG00000011981
ENSMUSG00000002107	ENSBTAG00000008937	ENSGALG00000034590	ENSGGOG00000009330	ENSG00000048740	ENSMODG00000016763	ENSMMUG00000037449	ENSOANG00000015432	ENSPPYG00000002083	ENSPPAG00000029170	ENSPTRG00000002284	ENSRNOG00000023661
ENSMUSG00000002108	ENSBTAG00000010681	ENSGALG00000038059	ENSGGOG00000008583	ENSG00000025434	ENSMODG00000019906	ENSMMUG00000015598	ENSOANG00000006250	ENSPPYG00000003309	ENSPPAG00000039033	ENSPTRG00000003560	ENSRNOG00000013172
ENSMUSG00000002111	ENSBTAG00000021709	ENSGALG00000008127	ENSGGOG00000006485	ENSG00000066336	ENSMODG00000019909	ENSMMUG00000015606	ENSOANG00000009414	ENSPPYG00000003306	ENSPPAG00000036814	ENSPTRG00000003563	ENSRNOG00000012172
ENSMUSG00000002129	ENSBTAG00000003390	ENSGALG00000007937	ENSGGOG00000012631	ENSG00000099995	ENSMODG00000009270	ENSMMUG00000005547	ENSOANG00000029886	ENSPPYG00000011707	ENSPPAG00000041790	ENSPTRG00000014240	ENSRNOG00000005218
ENSMUSG00000002147	ENSBTAG00000006335	ENSGALG00000029530	ENSGGOG00000001424	ENSG00000166888	ENSMODG00000019411	ENSMMUG00000017527	ENSOANG00000022638	ENSPPYG00000004680	ENSPPAG00000029694	ENSPTRG00000005121	ENSRNOG00000025023
ENSMUSG00000002190	ENSBTAG00000001580	ENSGALG00000009826	ENSGGOG00000006153	ENSG00000153132	ENSMODG00000000160	ENSMMUG00000022355	ENSOANG00000015291	ENSPPYG00000015078	ENSPPAG00000040396	ENSPTRG00000049174	ENSRNOG00000003755
ENSMUSG00000002205	ENSBTAG00000005367	ENSGALG00000035029	ENSGGOG00000026286	ENSG00000105053	ENSMODG00000012521	ENSMMUG00000010837	ENSOANG00000002721	ENSPPYG00000010273	ENSPPAG00000043996	ENSPTRG00000011330	ENSRNOG00000026517
ENSMUSG00000002222	ENSBTAG00000021140	ENSGALG00000015815	ENSGGOG00000038019	ENSG00000153561	ENSMODG00000009489	ENSMMUG00000003523	ENSOANG00000010358	ENSPPYG00000012209	ENSPPAG00000030949	ENSPTRG00000050213	ENSRNOG00000028422
ENSMUSG00000002249	ENSBTAG00000019495	ENSGALG00000043513	ENSGGOG00000001847	ENSG00000007866	ENSMODG00000013762	ENSMMUG00000015909	ENSOANG00000014121	ENSPPYG00000016530	ENSPPAG00000015570	ENSPTRG00000018086	ENSRNOG00000000506
ENSMUSG00000002250	ENSBTAG00000017542	ENSGALG00000002588	ENSGGOG00000016781	ENSG00000112033	ENSMODG00000013778	ENSMMUG00000015904	ENSOANG00000001077	ENSPPYG00000016527	ENSPPAG00000038368	ENSPTRG00000018082	ENSRNOG00000000503
ENSMUSG00000002257	ENSBTAG00000025622	ENSGALG00000002615	ENSGGOG00000016204	ENSG00000023892	ENSMODG00000013789	ENSMMUG00000023560	ENSOANG00000021230	ENSPPYG00000016526	ENSPPAG00000033198	ENSPTRG00000018081	ENSRNOG00000000502
ENSMUSG00000002280	ENSBTAG00000002484	ENSGALG00000005365	ENSGGOG00000013946	ENSG00000103245	ENSMODG00000016805	ENSMMUG00000006455	ENSOANG00000013720	ENSPPYG00000006930	ENSPPAG00000043883	ENSPTRG00000007561	ENSRNOG00000019522
ENSMUSG00000002342	ENSBTAG00000001817	ENSGALG00000025809	ENSGGOG00000022481	ENSG00000064545	ENSMODG00000004083	ENSMMUG00000018367	ENSOANG00000011575	ENSPPYG00000009759	ENSPPAG00000041901	ENSPTRG00000010730	ENSRNOG00000020390
ENSMUSG00000002343	ENSBTAG00000013291	ENSGALG00000003024	ENSGGOG00000006708	ENSG00000105676	ENSMODG00000004028	ENSMMUG00000019668	ENSOANG00000031855	ENSPPYG00000009757	ENSPPAG00000040716	ENSPTRG00000010728	ENSRNOG00000020280
ENSMUSG00000002346	ENSBTAG00000001816	ENSGALG00000002621	ENSGGOG00000008113	ENSG00000181035	ENSMODG00000004044	ENSMMUG00000019669	ENSOANG00000001030	ENSPPYG00000009758	ENSPPAG00000036060	ENSPTRG00000010729	ENSRNOG00000020345
ENSMUSG00000002365	ENSBTAG00000006323	ENSGALG00000013710	ENSGGOG00000003616	ENSG00000130340	ENSMODG00000007959	ENSMMUG00000007142	ENSOANG00000030319	ENSPPYG00000017129	ENSPPAG00000028633	ENSPTRG00000018738	ENSRNOG00000046874
ENSMUSG00000002372	ENSBTAG00000006070	ENSGALG00000000577	ENSGGOG00000006300	ENSG00000031823	ENSMODG00000001371	ENSMMUG00000011964	ENSOANG00000004948	ENSPPYG00000009444	ENSPPAG00000040739	ENSPTRG00000010351	ENSRNOG00000049785
ENSMUSG00000002409	ENSBTAG00000012509	ENSGALG00000029753	ENSGGOG00000013068	ENSG00000105204	ENSMODG00000013694	ENSMMUG00000022726	ENSOANG00000004146	ENSPPYG00000009978	ENSPPAG00000034109	ENSPTRG00000010981	ENSRNOG00000019254
ENSMUSG00000002455	ENSBTAG00000011656	ENSGALG00000006001	ENSGGOG00000016876	ENSG00000101161	ENSMODG00000017051	ENSMMUG00000015558	ENSOANG00000004920	ENSPPYG00000011256	ENSPPAG00000008686	ENSPTRG00000013765	ENSRNOG00000051498
ENSMUSG00000002459	ENSBTAG00000003454	ENSGALG00000025941	ENSGGOG00000001386	ENSG00000147509	ENSMODG00000009398	ENSMMUG00000015417	ENSOANG00000007283	ENSPPYG00000018588	ENSPPAG00000033679	ENSPTRG00000020250	ENSRNOG00000008100
ENSMUSG00000002475	ENSBTAG00000005709	ENSGALG00000014938	ENSGGOG00000006137	ENSG00000158201	ENSMODG00000021489	ENSMMUG00000004382	ENSOANG00000029495	ENSPPYG00000009056	ENSPPAG00000026090	ENSPTRG00000009910	ENSRNOG00000029370
ENSMUSG00000002477	ENSBTAG00000008292	ENSGALG00000041334	ENSGGOG00000041053	ENSG00000167088	ENSMODG00000021487	ENSMMUG00000003992	ENSOANG00000004638	ENSPPYG00000025874	ENSPPAG00000042593	ENSPTRG00000050159	ENSRNOG00000013714
ENSMUSG00000002489	ENSBTAG00000017839	ENSGALG00000015842	ENSGGOG00000014747	ENSG00000156299	ENSMODG00000021043	ENSMMUG00000019571	ENSOANG00000009429	ENSPPYG00000011351	ENSPPAG00000033381	ENSPTRG00000013846	ENSRNOG00000021569
ENSMUSG00000002500	ENSBTAG00000009533	ENSGALG00000005458	ENSGGOG00000009364	ENSG00000140986	ENSMODG00000016100	ENSMMUG00000007937	ENSOANG00000001892	ENSPPYG00000006973	ENSPPAG00000039317	ENSPTRG00000007617	ENSRNOG00000014641
ENSMUSG00000002504	ENSBTAG00000013479	ENSGALG00000005608	ENSGGOG00000005919	ENSG00000065054	ENSMODG00000016054	ENSMMUG00000002806	ENSOANG00000029177	ENSPPYG00000006984	ENSPPAG00000029803	ENSPTRG00000007627	ENSRNOG00000002997
ENSMUSG00000002550	ENSBTAG00000010810	ENSGALG00000003732	ENSGGOG00000012550	ENSG00000130717	ENSMODG00000012460	ENSMMUG00000009976	ENSOANG00000014782	ENSPPYG00000019704	ENSPPAG00000042930	ENSPTRG00000021489	ENSRNOG00000011467
ENSMUSG00000002679	ENSBTAG00000006786	ENSGALG00000029743	ENSGGOG00000006341	ENSG00000133997	ENSMODG00000007174	ENSMMUG00000005781	ENSOANG00000005497	ENSPPYG00000005954	ENSPPAG00000042102	ENSPTRG00000006496	ENSRNOG00000006976
ENSMUSG00000002688	ENSBTAG00000012789	ENSGALG00000009900	ENSGGOG00000011852	ENSG00000184304	ENSMODG00000017552	ENSMMUG00000022550	ENSOANG00000014018	ENSPPYG00000005718	ENSPPAG00000037023	ENSPTRG00000006232	ENSRNOG00000004165
ENSMUSG00000002699	ENSBTAG00000009381	ENSGALG00000002113	ENSGGOG00000006590	ENSG00000043462	ENSMODG00000006879	ENSMMUG00000014126	ENSOANG00000007802	ENSPPYG00000016030	ENSPPAG00000035616	ENSPTRG00000017517	ENSRNOG00000005620
ENSMUSG00000002718	ENSBTAG00000005957	ENSGALG00000004707	ENSGGOG00000010875	ENSG00000124207	ENSMODG00000016269	ENSMMUG00000019636	ENSOANG00000006402	ENSPPYG00000011110	ENSPPAG00000038391	ENSPTRG00000013599	ENSRNOG00000007665
ENSMUSG00000002733	ENSBTAG00000001098	ENSGALG00000009135	ENSGGOG00000012980	ENSG00000116095	ENSMODG00000009871	ENSMMUG00000002189	ENSOANG00000008635	ENSPPYG00000012979	ENSPPAG00000036608	ENSPTRG00000012690	ENSRNOG00000011830
ENSMUSG00000002748	ENSBTAG00000005197	ENSGALG00000029408	ENSGGOG00000016557	ENSG00000009954	ENSMODG00000013761	ENSMMUG00000014270	ENSOANG00000013571	ENSPPYG00000017503	ENSPPAG00000013451	ENSPTRG00000019271	ENSRNOG00000001453
ENSMUSG00000002767	ENSBTAG00000012752	ENSGALG00000008597	ENSGGOG00000010552	ENSG00000112651	ENSMODG00000018989	ENSMMUG00000002450	ENSOANG00000008451	ENSPPYG00000016630	ENSPPAG00000036609	ENSPTRG00000018186	ENSRNOG00000018057
ENSMUSG00000002799	ENSBTAG00000007319	ENSGALG00000011696	ENSGGOG00000007597	ENSG00000184916	ENSMODG00000014707	ENSMMUG00000001276	ENSOANG00000007869	ENSPPYG00000006203	ENSPPAG00000030702	ENSPTRG00000006784	ENSRNOG00000013927
ENSMUSG00000002812	ENSBTAG00000016161	ENSGALG00000004997	ENSGGOG00000003074	ENSG00000177731	ENSMODG00000013718	ENSMMUG00000018355	ENSOANG00000009871	ENSPPYG00000008047	ENSPPAG00000038661	ENSPTRG00000008847	ENSRNOG00000004159
ENSMUSG00000002814	ENSBTAG00000017087	ENSGALG00000005028	ENSGGOG00000003087	ENSG00000177302	ENSMODG00000013691	ENSMMUG00000013533	ENSOANG00000009873	ENSPPYG00000008049	ENSPPAG00000025639	ENSPTRG00000023345	ENSRNOG00000005099
ENSMUSG00000002833	ENSBTAG00000013251	ENSGALG00000027068	ENSGGOG00000022122	ENSG00000167674	ENSMODG00000000988	ENSMMUG00000028925	ENSOANG00000013711	ENSPPYG00000009408	ENSPPAG00000043341	ENSPTRG00000010311	ENSRNOG00000049142
ENSMUSG00000002835	ENSBTAG00000008181	ENSGALG00000001126	ENSGGOG00000040557	ENSG00000167670	ENSMODG00000000950	ENSMMUG00000016706	ENSOANG00000010940	ENSPPYG00000009406	ENSPPAG00000033194	ENSPTRG00000010309	ENSRNOG00000046479
ENSMUSG00000002847	ENSBTAG00000009392	ENSGALG00000014997	ENSGGOG00000003020	ENSG00000144837	ENSMODG00000018202	ENSMMUG00000000902	ENSOANG00000029687	ENSPPYG00000013512	ENSPPAG00000024154	ENSPTRG00000015258	ENSRNOG00000057153
ENSMUSG00000002870	ENSBTAG00000014380	ENSGALG00000006037	ENSGGOG00000014866	ENSG00000073111	ENSMODG00000007891	ENSMMUG00000000158	ENSOANG00000007166	ENSPPYG00000013443	ENSPPAG00000007554	ENSPTRG00000015345	ENSRNOG00000016316
ENSMUSG00000002871	ENSBTAG00000022575	ENSGALG00000006047	ENSGGOG00000010008	ENSG00000163870	ENSMODG00000007864	ENSMMUG00000000756	ENSOANG00000003056	ENSPPYG00000013444	ENSPPAG00000027470	ENSPTRG00000015344	ENSRNOG00000016665
ENSMUSG00000002897	ENSBTAG00000011067	ENSGALG00000033887	ENSGGOG00000012575	ENSG00000177663	ENSMODG00000018436	ENSMMUG00000022222	ENSOANG00000020364	ENSPPYG00000019912	ENSPPAG00000027203	ENSPTRG00000014033	ENSRNOG00000011153
ENSMUSG00000002900	ENSBTAG00000011412	ENSGALG00000007905	ENSGGOG00000010725	ENSG00000091136	ENSMODG00000016246	ENSMMUG00000006567	ENSOANG00000003187	ENSPPYG00000017907	ENSPPAG00000028669	ENSPTRG00000019587	ENSRNOG00000005678
ENSMUSG00000002908	ENSBTAG00000008626	ENSGALG00000031411	ENSGGOG00000005791	ENSG00000105642	ENSMODG00000019170	ENSMMUG00000007398	ENSOANG00000021167	ENSPPYG00000010554	ENSPPAG00000027691	ENSPTRG00000010689	ENSRNOG00000029264
ENSMUSG00000002910	ENSBTAG00000039335	ENSGALG00000003527	ENSGGOG00000005798	ENSG00000105643	ENSMODG00000011475	ENSMMUG00000007401	ENSOANG00000013069	ENSPPYG00000009728	ENSPPAG00000030581	ENSPTRG00000010690	ENSRNOG00000019009
ENSMUSG00000002930	ENSBTAG00000001976	ENSGALG00000036390	ENSGGOG00000012803	ENSG00000106341	ENSMODG00000013286	ENSMMUG00000022485	ENSOANG00000011607	ENSPPYG00000017663	ENSPPAG00000005823	ENSPTRG00000019052	ENSRNOG00000012235
ENSMUSG00000002949	ENSBTAG00000015567	ENSGALG00000000352	ENSGGOG00000005220	ENSG00000104980	ENSMODG00000005061	ENSMMUG00000006542	ENSOANG00000010261	ENSPPYG00000009495	ENSPPAG00000043896	ENSPTRG00000010412	ENSRNOG00000001058
ENSMUSG00000002957	ENSBTAG00000009915	ENSGALG00000006799	ENSGGOG00000000458	ENSG00000183020	ENSMODG00000028436	ENSMMUG00000003620	ENSOANG00000021665	ENSPPYG00000002893	ENSPPAG00000030265	ENSPTRG00000003144	ENSRNOG00000019534
ENSMUSG00000002996	ENSBTAG00000005524	ENSGALG00000008050	ENSGGOG00000007788	ENSG00000105856	ENSMODG00000016376	ENSMMUG00000015409	ENSOANG00000003174	ENSPPYG00000017898	ENSPPAG00000042116	ENSPTRG00000019575	ENSRNOG00000008927
ENSMUSG00000002997	ENSBTAG00000014958	ENSGALG00000008060	ENSGGOG00000003923	ENSG00000005249	ENSMODG00000016378	ENSMMUG00000015404	ENSOANG00000003166	ENSPPYG00000017897	ENSPPAG00000027523	ENSPTRG00000019574	ENSRNOG00000009079
ENSMUSG00000003031	ENSBTAG00000018254	ENSGALG00000022980	ENSGGOG00000024780	ENSG00000111276	ENSMODG00000018225	ENSMMUG00000044308	ENSOANG00000022630	ENSPPYG00000004307	ENSPPAG00000029743	ENSPTRG00000004707	ENSRNOG00000007249
ENSMUSG00000003032	ENSBTAG00000020355	ENSGALG00000026928	ENSGGOG00000000096	ENSG00000136826	ENSMODG00000014569	ENSMMUG00000006088	ENSOANG00000004191	ENSPPYG00000019478	ENSPPAG00000015192	ENSPTRG00000021230	ENSRNOG00000016299
ENSMUSG00000003051	ENSBTAG00000008756	ENSGALG00000000616	ENSGGOG00000014183	ENSG00000163435	ENSMODG00000000545	ENSMMUG00000001929	ENSOANG00000005784	ENSPPYG00000000354	ENSPPAG00000035813	ENSPTRG00000001844	ENSRNOG00000006330
ENSMUSG00000003068	ENSBTAG00000011639	ENSGALG00000040008	ENSGGOG00000011038	ENSG00000118046	ENSMODG00000005356	ENSMMUG00000022198	ENSOANG00000015716	ENSPPYG00000009308	ENSPPAG00000044067	ENSPTRG00000010187	ENSRNOG00000014287
ENSMUSG00000003134	ENSBTAG00000025898	ENSGALG00000016776	ENSGGOG00000005459	ENSG00000204634	ENSMODG00000001724	ENSMMUG00000009874	ENSOANG00000004625	ENSPPYG00000012102	ENSPPAG00000031495	ENSPTRG00000030399	ENSRNOG00000013583
ENSMUSG00000003154	ENSBTAG00000019742	ENSGALG00000014329	ENSGGOG00000022463	ENSG00000065970	ENSMODG00000017974	ENSMMUG00000015256	ENSOANG00000003804	ENSPPYG00000004236	ENSPPAG00000039446	ENSPTRG00000004629	ENSRNOG00000009000
ENSMUSG00000003199	ENSBTAG00000006005	ENSGALG00000034087	ENSGGOG00000008189	ENSG00000008382	ENSMODG00000000907	ENSMMUG00000028926	ENSOANG00000012874	ENSPPYG00000009404	ENSPPAG00000032201	ENSPTRG00000010307	ENSRNOG00000048282
ENSMUSG00000003227	ENSBTAG00000019628	ENSGALG00000016809	ENSGGOG00000010851	ENSG00000135960	ENSMODG00000002959	ENSMMUG00000019574	ENSOANG00000001830	ENSPPYG00000012141	ENSPPAG00000024899	ENSPTRG00000048480	ENSRNOG00000028598
ENSMUSG00000003228	ENSBTAG00000007981	ENSGALG00000009403	ENSGGOG00000011618	ENSG00000198873	ENSMODG00000009266	ENSMMUG00000004596	ENSOANG00000004388	ENSPPYG00000002701	ENSPPAG00000028552	ENSPTRG00000002993	ENSRNOG00000011439
ENSMUSG00000003233	ENSBTAG00000019336	ENSGALG00000008414	ENSGGOG00000007433	ENSG00000161202	ENSMODG00000003229	ENSMMUG00000006553	ENSOANG00000008082	ENSPPYG00000014345	ENSPPAG00000041835	ENSPTRG00000015681	ENSRNOG00000001708
ENSMUSG00000003234	ENSBTAG00000006920	ENSGALG00000008480	ENSGGOG00000007448	ENSG00000161204	ENSMODG00000003339	ENSMMUG00000006558	ENSOANG00000022435	ENSPPYG00000014347	ENSPPAG00000041562	ENSPTRG00000015683	ENSRNOG00000001710
ENSMUSG00000003235	ENSBTAG00000011414	ENSGALG00000008376	ENSGGOG00000007425	ENSG00000145191	ENSMODG00000003196	ENSMMUG00000006562	ENSOANG00000001406	ENSPPYG00000014344	ENSPPAG00000030604	ENSPTRG00000015679	ENSRNOG00000038160
ENSMUSG00000003279	ENSBTAG00000005372	ENSGALG00000014793	ENSGGOG00000034891	ENSG00000170579	ENSMODG00000021461	ENSMMUG00000048152	ENSOANG00000028493	ENSPPYG00000009027	ENSPPAG00000032706	ENSPTRG00000009839	ENSRNOG00000016196
ENSMUSG00000003282	ENSBTAG00000004022	ENSGALG00000015407	ENSGGOG00000026661	ENSG00000181690	ENSMODG00000009106	ENSMMUG00000045546	ENSOANG00000005503	ENSPPYG00000018602	ENSPPAG00000043737	ENSPTRG00000051855	ENSRNOG00000008846
ENSMUSG00000003299	ENSBTAG00000001419	ENSGALG00000034194	ENSGGOG00000036529	ENSG00000105364	ENSMODG00000005476	ENSMMUG00000001219	ENSOANG00000013891	ENSPPYG00000009547	ENSPPAG00000041740	ENSPTRG00000010462	ENSRNOG00000020659
ENSMUSG00000003308	ENSBTAG00000003543	ENSGALG00000033123	ENSGGOG00000001935	ENSG00000079999	ENSMODG00000005745	ENSMMUG00000005218	ENSOANG00000009371	ENSPPYG00000009553	ENSPPAG00000038958	ENSPTRG00000010473	ENSRNOG00000020878
ENSMUSG00000003309	ENSBTAG00000021160	ENSGALG00000045820	ENSGGOG00000004621	ENSG00000129354	ENSMODG00000005838	ENSMMUG00000016593	ENSOANG00000010455	ENSPPYG00000009558	ENSPPAG00000042634	ENSPTRG00000010478	ENSRNOG00000043093
ENSMUSG00000003341	ENSBTAG00000020229	ENSGALG00000001084	ENSGGOG00000008991	ENSG00000130270	ENSMODG00000004209	ENSMMUG00000002846	ENSOANG00000029564	ENSPPYG00000009329	ENSPPAG00000043448	ENSPTRG00000047280	ENSRNOG00000024975
ENSMUSG00000003344	ENSBTAG00000016108	ENSGALG00000001019	ENSGGOG00000007717	ENSG00000133243	ENSMODG00000004538	ENSMMUG00000006618	ENSOANG00000031255	ENSPPYG00000009335	ENSPPAG00000034042	ENSPTRG00000010219	ENSRNOG00000018788
ENSMUSG00000003345	ENSBTAG00000016797	ENSGALG00000027540	ENSGGOG00000007714	ENSG00000133275	ENSMODG00000004527	ENSMMUG00000006620	ENSOANG00000009333	ENSPPYG00000009334	ENSPPAG00000026831	ENSPTRG00000010218	ENSRNOG00000018529
ENSMUSG00000003348	ENSBTAG00000014526	ENSGALG00000031729	ENSGGOG00000011201	ENSG00000172081	ENSMODG00000004569	ENSMMUG00000010984	ENSOANG00000001084	ENSPPYG00000009337	ENSPPAG00000040771	ENSPTRG00000010221	ENSRNOG00000018971
ENSMUSG00000003354	ENSBTAG00000015825	ENSGALG00000030917	ENSGGOG00000041036	ENSG00000139537	ENSMODG00000019857	ENSMMUG00000006970	ENSOANG00000014518	ENSPPYG00000004470	ENSPPAG00000043558	ENSPTRG00000004889	ENSRNOG00000058916
ENSMUSG00000003435	ENSBTAG00000010467	ENSGALG00000039160	ENSGGOG00000014425	ENSG00000196235	ENSMODG00000013570	ENSMMUG00000019372	ENSOANG00000008175	ENSPPYG00000009968	ENSPPAG00000040180	ENSPTRG00000010971	ENSRNOG00000032034
ENSMUSG00000003452	ENSBTAG00000006734	ENSGALG00000012934	ENSGGOG00000016457	ENSG00000151746	ENSMODG00000012717	ENSMMUG00000007395	ENSOANG00000029152	ENSPPYG00000004403	ENSPPAG00000040922	ENSPTRG00000004815	ENSRNOG00000036911
ENSMUSG00000003458	ENSBTAG00000004334	ENSGALG00000009147	ENSGGOG00000003518	ENSG00000162736	ENSMODG00000009496	ENSMMUG00000021856	ENSOANG00000003388	ENSPPYG00000000633	ENSPPAG00000032693	ENSPTRG00000001550	ENSRNOG00000005355
ENSMUSG00000003555	ENSBTAG00000014335	ENSGALG00000008121	ENSGGOG00000012438	ENSG00000148795	ENSMODG00000011205	ENSMMUG00000017601	ENSOANG00000029756	ENSPPYG00000002611	ENSPPAG00000033616	ENSPTRG00000002900	ENSRNOG00000020035
ENSMUSG00000003575	ENSBTAG00000010379	ENSGALG00000003304	ENSGGOG00000000987	ENSG00000105662	ENSMODG00000003607	ENSMMUG00000006509	ENSOANG00000004567	ENSPPYG00000009751	ENSPPAG00000003288	ENSPTRG00000010719	ENSRNOG00000022421
