ensembl_gene_id	pabelii_homolog_ensembl_gene	pabelii_homolog_associated_gene_name	pabelii_homolog_ensembl_peptide	pabelii_homolog_chromosome	pabelii_homolog_chrom_start	pabelii_homolog_chrom_end	pabelii_homolog_canonical_transcript_protein	pabelii_homolog_subtype	pabelii_homolog_orthology_type	pabelii_homolog_perc_id	pabelii_homolog_perc_id_r1	pabelii_homolog_goc_score	pabelii_homolog_wga_coverage	pabelii_homolog_dn	pabelii_homolog_ds	pabelii_homolog_orthology_confidence
ENSMUSG00000095342	ENSPPYG00000022675	RF00105	ENSPPYT00000026154	15	21452839	21452920	ENSMUST00000179084	Eutheria	ortholog_many2many	89.8734	86.5854	NA	NA	NA	NA	0
ENSMUSG00000095342	ENSPPYG00000024817	RF00105	ENSPPYT00000028296	15	21436088	21436169	ENSMUST00000179084	Eutheria	ortholog_many2many	87.3418	84.1463	NA	NA	NA	NA	0
ENSMUSG00000095342	ENSPPYG00000023883	RF00105	ENSPPYT00000027362	15	21426070	21426150	ENSMUST00000179084	Eutheria	ortholog_many2many	83.5443	81.4815	NA	NA	NA	NA	0
ENSMUSG00000095342	ENSPPYG00000029147	RF00105	ENSPPYT00000032626	15	21463542	21463606	ENSMUST00000179084	Eutheria	ortholog_many2many	40.5063	49.2308	NA	NA	NA	NA	0
ENSMUSG00000095342	ENSPPYG00000022917	RF00105	ENSPPYT00000026396	15	21450937	21451018	ENSMUST00000179084	Eutheria	ortholog_many2many	88.6076	85.3659	NA	NA	NA	NA	0
ENSMUSG00000095342	ENSPPYG00000024924	RF00105	ENSPPYT00000028403	15	21380006	21380087	ENSMUST00000179084	Eutheria	ortholog_many2many	88.6076	85.3659	NA	NA	NA	NA	0
ENSMUSG00000095342	ENSPPYG00000025208	RF00105	ENSPPYT00000028687	15	21398397	21398478	ENSMUST00000179084	Eutheria	ortholog_many2many	89.8734	86.5854	NA	NA	NA	NA	0
ENSMUSG00000095342	ENSPPYG00000022501	RF00105	ENSPPYT00000025980	15	21394722	21394802	ENSMUST00000179084	Eutheria	ortholog_many2many	88.6076	86.4198	NA	NA	NA	NA	0
ENSMUSG00000098578	ENSPPYG00000027772	RF00026	ENSPPYT00000031251	2b	130604011	130604112	ENSMUST00000184570	Amniota	ortholog_one2many	81.3559	47.0588	NA	NA	NA	NA	0
ENSMUSG00000098578	ENSPPYG00000027932	RF00026	ENSPPYT00000031411	1	20290362	20290422	ENSMUST00000184570	Amniota	ortholog_one2many	86.4407	83.6066	NA	NA	NA	NA	0
ENSMUSG00000065686	ENSPPYG00000024761	RF00392	ENSPPYT00000028240	7	38964431	38964571	ENSMUST00000083752	Eutheria	ortholog_one2one	79.4118	76.5957	NA	100	NA	NA	1
ENSMUSG00000087835	ENSPPYG00000028374	RF00026	ENSPPYT00000031853	9	106916362	106916470	ENSMUST00000157210	Eutheria	ortholog_one2many	71.5686	66.9725	NA	NA	NA	NA	0
ENSMUSG00000024970	ENSPPYG00000003126	SPINDOC	ENSPPYP00000003611	11	12151237	12167432	ENSMUSP00000025924	Euarchontoglires	ortholog_one2one	83.4646	83.4646	100	0	0.0956	0.6684	1
ENSMUSG00000057858	ENSPPYG00000002694	FAM204A	ENSPPYP00000003144	10	117763816	117796079	ENSMUSP00000063913	Euarchontoglires	ortholog_one2one	77.1186	72.2222	75	100	0.1253	0.39	1
ENSMUSG00000025228	ENSPPYG00000002605	ACTR1A	ENSPPYP00000003029	10	101529956	101554204	ENSMUSP00000039844	Euarchontoglires	ortholog_one2one	100	100	100	100	0	0	1
ENSMUSG00000089175	ENSPPYG00000028831	RF00582	ENSPPYT00000032310	15	63506293	63506428	ENSMUST00000158550	Eutheria	ortholog_one2many	79.5775	83.0882	NA	NA	NA	NA	0
ENSMUSG00000080396	ENSPPYG00000025348	RF00611	ENSPPYT00000028827	16	61332716	61332806	ENSMUST00000116746	Eutheria	ortholog_one2one	88.764	86.8132	NA	100	NA	NA	1
ENSMUSG00000089124	ENSPPYG00000022778	RF00026	ENSPPYT00000026257	21	15279588	15279694	ENSMUST00000158499	Eutheria	ortholog_one2many	65.4867	69.1589	NA	NA	NA	NA	0
ENSMUSG00000084478	ENSPPYG00000027225	RF00015	ENSPPYT00000030704	11	9322029	9322155	ENSMUST00000122529	Amniota	ortholog_one2one	78.0488	50.3937	NA	NA	NA	NA	0
ENSMUSG00000088383	ENSPPYG00000028314	RF00009	ENSPPYT00000031793	4	162966608	162966928	ENSMUST00000157758	Eutheria	ortholog_many2many	46.0581	34.5794	NA	NA	NA	NA	0
ENSMUSG00000088383	ENSPPYG00000028797	RF00009	ENSPPYT00000032276	14	19652858	19653190	ENSMUST00000157758	Eutheria	ortholog_many2many	52.2822	37.8378	NA	NA	NA	NA	0
ENSMUSG00000077148	ENSPPYG00000024855	RF00026	ENSPPYT00000028334	5	99574900	99575002	ENSMUST00000103960	Eutheria	ortholog_one2one	69.2308	69.9029	NA	NA	NA	NA	0
ENSMUSG00000065725	ENSPPYG00000028903	RF00156	ENSPPYT00000032382	17	24542081	24542207	ENSMUST00000083791	Eutheria	ortholog_one2many	62.3188	67.7165	NA	NA	NA	NA	0
ENSMUSG00000024587	ENSPPYG00000029482		ENSPPYP00000024159	18_random	4001	23960	ENSMUSP00000025483	Eutheria	ortholog_one2one	92.8444	86.3561	0	0	0.0359	0.6029	0
ENSMUSG00000084441	ENSPPYG00000027474	RF00026	ENSPPYT00000030953	X	45542181	45542241	ENSMUST00000122492	Theria	ortholog_many2many	44.6602	75.4098	NA	NA	NA	NA	0
ENSMUSG00000084441	ENSPPYG00000024654	RF00026	ENSPPYT00000028133	6	77156158	77156256	ENSMUST00000122492	Theria	ortholog_many2many	70.8738	73.7374	NA	NA	NA	NA	0
ENSMUSG00000084688	ENSPPYG00000026511	RF00001	ENSPPYT00000029990	11	56518189	56518277	ENSMUST00000122739	Eutheria	ortholog_one2many	63.6364	78.6517	NA	NA	NA	NA	0
ENSMUSG00000084688	ENSPPYG00000026012	RF00001	ENSPPYT00000029491	Un	67386153	67386241	ENSMUST00000122739	Eutheria	ortholog_one2many	63.6364	78.6517	NA	NA	NA	NA	0
ENSMUSG00000088474	ENSPPYG00000027685	RF00100	ENSPPYT00000031164	2a	67672908	67673138	ENSMUST00000157849	Eutheria	ortholog_one2many	35.1536	44.5887	NA	NA	NA	NA	0
ENSMUSG00000088474	ENSPPYG00000028208	RF00100	ENSPPYT00000031687	5	87575074	87575312	ENSMUST00000157849	Eutheria	ortholog_one2many	29.6928	36.4017	NA	NA	NA	NA	0
ENSMUSG00000094255	ENSPPYG00000023281	RF00026	ENSPPYT00000026760	5	158887656	158887762	ENSMUST00000178565	Euteleostomi	ortholog_one2many	94.3925	94.3925	NA	NA	NA	NA	0
ENSMUSG00000040541	ENSPPYG00000003991	TMEM225	ENSPPYP00000004568	11	120801005	120803398	ENSMUSP00000036816	Euarchontoglires	ortholog_one2one	45.6522	46.875	100	0	0.4642	0.6416	0
ENSMUSG00000094869	ENSPPYG00000004876	SYCP3	ENSPPYP00000005566	12	103113009	103124170	ENSMUSP00000136773	Euarchontoglires	ortholog_one2many	25.9036	18.2203	50	NA	0.7184	3.5578	0
ENSMUSG00000071659	ENSPPYG00000029773	HNRNPUL2-BSCL2	ENSPPYP00000024084	11	13442391	13463155	ENSMUSP00000094515	Euarchontoglires	ortholog_one2one	77.4497	91.879	100	100	0.0401	0.369	1
ENSMUSG00000024885	ENSPPYG00000020004		ENSPPYP00000022389	Un	13141237	13145873	ENSMUSP00000056276	Euarchontoglires	ortholog_one2many	33.7607	80.6122	25	NA	0.11	1.1735	0
ENSMUSG00000024885	ENSPPYG00000002977		ENSPPYP00000003452	11	8103507	8115168	ENSMUSP00000056276	Euarchontoglires	ortholog_one2many	77.7778	81.4318	75	0	0.1055	1.1027	1
ENSMUSG00000064781	ENSPPYG00000024871	RF00026	ENSPPYT00000028350	X	78783585	78783691	ENSMUST00000082847	Eutheria	ortholog_one2many	84	78.5047	NA	NA	NA	NA	0
ENSMUSG00000077461	ENSPPYG00000022536	RF00026	ENSPPYT00000026015	3	180687213	180687316	ENSMUST00000104273	Eutheria	ortholog_one2one	72.8155	72.1154	NA	NA	NA	NA	0
ENSMUSG00000025092	ENSPPYG00000002685	HSPA12A	ENSPPYP00000003135	10	116122858	116308747	ENSMUSP00000066860	Euarchontoglires	ortholog_one2one	85.3333	91.2837	100	100	0.0232	0.6202	1
ENSMUSG00000065653	ENSPPYG00000024134	RF00428	ENSPPYT00000027613	17	57437524	57437654	ENSMUST00000083719	Eutheria	ortholog_many2many	82.0896	83.9695	NA	NA	NA	NA	0
ENSMUSG00000065653	ENSPPYG00000025740	RF00428	ENSPPYT00000029219	12	121035980	121036110	ENSMUST00000083719	Eutheria	ortholog_many2many	76.8657	78.626	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000023724	RF00554	ENSPPYT00000027203	4_random	21588173	21588306	ENSMUST00000158536	Theria	ortholog_many2many	60.2649	67.9104	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000025770	RF00554	ENSPPYT00000029249	15	22261469	22261603	ENSMUST00000158536	Theria	ortholog_many2many	53.6424	60	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000025489	RF00554	ENSPPYT00000028968	15_random	4291240	4291374	ENSMUST00000158536	Theria	ortholog_many2many	52.9801	59.2593	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000023063	RF00554	ENSPPYT00000026542	17	7587157	7587291	ENSMUST00000158536	Theria	ortholog_many2many	60.2649	67.4074	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000024319	RF00554	ENSPPYT00000027798	16	11620293	11620412	ENSMUST00000158536	Theria	ortholog_many2many	59.6026	75	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000022451	RF00554	ENSPPYT00000025930	18	24915324	24915457	ENSMUST00000158536	Theria	ortholog_many2many	58.9404	66.4179	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000023802	RF00554	ENSPPYT00000027281	X	3184347	3184481	ENSMUST00000158536	Theria	ortholog_many2many	58.2781	65.1852	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000024906	RF00554	ENSPPYT00000028385	12	56654451	56654584	ENSMUST00000158536	Theria	ortholog_many2many	57.6159	64.9254	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000023985	RF00554	ENSPPYT00000027464	2b	37698866	37699000	ENSMUST00000158536	Theria	ortholog_many2many	53.6424	60	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000024721	RF00554	ENSPPYT00000028200	4	1069258	1069391	ENSMUST00000158536	Theria	ortholog_many2many	59.6026	67.1642	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000024520	RF00554	ENSPPYT00000027999	16	55578354	55578488	ENSMUST00000158536	Theria	ortholog_many2many	52.3179	58.5185	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000029176	RF00554	ENSPPYT00000032655	6_cox_hap1_random	156008	156167	ENSMUST00000158536	Theria	ortholog_many2many	43.7086	41.25	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000024587	RF00554	ENSPPYT00000028066	2b	119067760	119067893	ENSMUST00000158536	Theria	ortholog_many2many	56.9536	64.1791	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000028933	RF00554	ENSPPYT00000032412	15	61389082	61389220	ENSMUST00000158536	Theria	ortholog_many2many	52.9801	57.554	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000028961	RF00554	ENSPPYT00000032440	6_cox_hap1	220516	220676	ENSMUST00000158536	Theria	ortholog_many2many	44.3709	41.6149	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000027388	RF00554	ENSPPYT00000030867	7	11326749	11326837	ENSMUST00000158536	Theria	ortholog_many2many	38.4106	65.1685	NA	NA	NA	NA	0
ENSMUSG00000089161	ENSPPYG00000027567	RF00554	ENSPPYT00000031046	7_random	4498076	4498164	ENSMUST00000158536	Theria	ortholog_many2many	38.4106	65.1685	NA	NA	NA	NA	0
ENSMUSG00000088278	ENSPPYG00000022047	RF00003	ENSPPYT00000025526	1	108733655	108733800	ENSMUST00000157653	Eutheria	ortholog_one2one	48.5549	57.5342	NA	NA	NA	NA	0
ENSMUSG00000088225	ENSPPYG00000028030	RF00561	ENSPPYT00000031509	5	170659595	170659707	ENSMUST00000157600	Eutheria	ortholog_one2many	57.4803	64.6018	NA	NA	NA	NA	0
ENSMUSG00000095031	ENSPPYG00000022675	RF00105	ENSPPYT00000026154	15	21452839	21452920	ENSMUST00000178674	Eutheria	ortholog_many2many	84.8101	81.7073	NA	NA	NA	NA	0
ENSMUSG00000095031	ENSPPYG00000024817	RF00105	ENSPPYT00000028296	15	21436088	21436169	ENSMUST00000178674	Eutheria	ortholog_many2many	82.2785	79.2683	NA	NA	NA	NA	0
ENSMUSG00000095031	ENSPPYG00000023883	RF00105	ENSPPYT00000027362	15	21426070	21426150	ENSMUST00000178674	Eutheria	ortholog_many2many	78.481	76.5432	NA	NA	NA	NA	0
ENSMUSG00000095031	ENSPPYG00000029147	RF00105	ENSPPYT00000032626	15	21463542	21463606	ENSMUST00000178674	Eutheria	ortholog_many2many	35.443	43.0769	NA	NA	NA	NA	0
ENSMUSG00000095031	ENSPPYG00000022917	RF00105	ENSPPYT00000026396	15	21450937	21451018	ENSMUST00000178674	Eutheria	ortholog_many2many	86.076	82.9268	NA	NA	NA	NA	0
ENSMUSG00000095031	ENSPPYG00000024924	RF00105	ENSPPYT00000028403	15	21380006	21380087	ENSMUST00000178674	Eutheria	ortholog_many2many	83.5443	80.4878	NA	NA	NA	NA	0
ENSMUSG00000095031	ENSPPYG00000025208	RF00105	ENSPPYT00000028687	15	21398397	21398478	ENSMUST00000178674	Eutheria	ortholog_many2many	84.8101	81.7073	NA	NA	NA	NA	0
ENSMUSG00000095031	ENSPPYG00000022501	RF00105	ENSPPYT00000025980	15	21394722	21394802	ENSMUST00000178674	Eutheria	ortholog_many2many	83.5443	81.4815	NA	NA	NA	NA	0
ENSMUSG00000034039	ENSPPYG00000007694		ENSPPYP00000008673	16_random	1767048	1768837	ENSMUSP00000024993	Euarchontoglires	ortholog_one2many	53.7634	60.9756	0	0	0.2398	0.9683	0
ENSMUSG00000034039	ENSPPYG00000007749		ENSPPYP00000008733	16_random	11948862	11950650	ENSMUSP00000024993	Euarchontoglires	ortholog_one2many	52.6882	60.7438	25	0	0.2357	1.0516	0
ENSMUSG00000089596	ENSPPYG00000027792	RF00636	ENSPPYT00000031271	9	123267978	123268347	ENSMUST00000158971	Eutheria	ortholog_one2one	94.0541	94.0541	NA	NA	NA	NA	0
ENSMUSG00000065813	ENSPPYG00000027421	RF00001	ENSPPYT00000030900	20	38168686	38168796	ENSMUST00000083879	Eutheria	ortholog_one2one	70.5357	71.1712	NA	NA	NA	NA	0
ENSMUSG00000064783	ENSPPYG00000023327	RF00056	ENSPPYT00000026806	20	35724528	35724661	ENSMUST00000082849	Eutheria	ortholog_many2many	81.0606	79.8507	NA	NA	NA	NA	0
ENSMUSG00000064783	ENSPPYG00000024244	RF00056	ENSPPYT00000027723	10	56761751	56761868	ENSMUST00000082849	Eutheria	ortholog_many2many	67.4242	75.4237	NA	NA	NA	NA	0
ENSMUSG00000089312	ENSPPYG00000024751	RF00100	ENSPPYT00000028230	3	110087106	110087435	ENSMUST00000158687	Eutheria	ortholog_one2one	61.4618	56.0606	NA	NA	NA	NA	0
ENSMUSG00000024306	ENSPPYG00000009098	CCDC178	ENSPPYP00000010214	18	45017022	45540643	ENSMUSP00000025160	Euarchontoglires	ortholog_one2one	47.9215	50.0603	100	100	0.4329	1.1214	0
ENSMUSG00000067279	ENSPPYG00000002478	PPP1R3C	ENSPPYP00000002872	10	90340629	90346165	ENSMUSP00000084578	Boreoeutheria	ortholog_one2one	86.4353	86.4353	100	78.2	0.0688	0.5198	1
ENSMUSG00000091938	ENSPPYG00000019113	CCL19	ENSPPYP00000021418	9	26925889	26927831	ENSMUSP00000126762	Euarchontoglires	ortholog_one2many	64.8148	71.4286	100	33.03	0.1919	0.3842	1
ENSMUSG00000025016	ENSPPYG00000002521	TM9SF3	ENSPPYP00000002926	10	95476405	95543333	ENSMUSP00000025989	Euarchontoglires	ortholog_one2one	99.4889	99.3197	100	100	0.0024	0.3589	1
ENSMUSG00000077409	ENSPPYG00000022793	RF00026	ENSPPYT00000026272	3	54864592	54864698	ENSMUST00000104221	Euteleostomi	ortholog_one2one	77.5701	77.5701	NA	NA	NA	NA	0
ENSMUSG00000044201	ENSPPYG00000015825	CDC25C	ENSPPYP00000017694	5	139858026	139905542	ENSMUSP00000055427	Euarchontoglires	ortholog_one2one	65.5481	61.945	50	100	0.1777	0.4017	1
ENSMUSG00000084621	ENSPPYG00000027156	RF00004	ENSPPYT00000030635	3	4636871	4637050	ENSMUST00000122672	Eutheria	ortholog_one2one	66.4179	49.4444	NA	NA	NA	NA	0
ENSMUSG00000096136	ENSPPYG00000022675	RF00105	ENSPPYT00000026154	15	21452839	21452920	ENSMUST00000177976	Eutheria	ortholog_many2many	89.8734	86.5854	NA	NA	NA	NA	0
ENSMUSG00000096136	ENSPPYG00000024817	RF00105	ENSPPYT00000028296	15	21436088	21436169	ENSMUST00000177976	Eutheria	ortholog_many2many	87.3418	84.1463	NA	NA	NA	NA	0
ENSMUSG00000096136	ENSPPYG00000023883	RF00105	ENSPPYT00000027362	15	21426070	21426150	ENSMUST00000177976	Eutheria	ortholog_many2many	83.5443	81.4815	NA	NA	NA	NA	0
ENSMUSG00000096136	ENSPPYG00000029147	RF00105	ENSPPYT00000032626	15	21463542	21463606	ENSMUST00000177976	Eutheria	ortholog_many2many	39.2405	47.6923	NA	NA	NA	NA	0
ENSMUSG00000096136	ENSPPYG00000022917	RF00105	ENSPPYT00000026396	15	21450937	21451018	ENSMUST00000177976	Eutheria	ortholog_many2many	88.6076	85.3659	NA	NA	NA	NA	0
ENSMUSG00000096136	ENSPPYG00000024924	RF00105	ENSPPYT00000028403	15	21380006	21380087	ENSMUST00000177976	Eutheria	ortholog_many2many	88.6076	85.3659	NA	NA	NA	NA	0
ENSMUSG00000096136	ENSPPYG00000025208	RF00105	ENSPPYT00000028687	15	21398397	21398478	ENSMUST00000177976	Eutheria	ortholog_many2many	89.8734	86.5854	NA	NA	NA	NA	0
ENSMUSG00000096136	ENSPPYG00000022501	RF00105	ENSPPYT00000025980	15	21394722	21394802	ENSMUST00000177976	Eutheria	ortholog_many2many	88.6076	86.4198	NA	NA	NA	NA	0
ENSMUSG00000073639	ENSPPYG00000002172	RAB18	ENSPPYP00000002529	10	28584651	28623850	ENSMUSP00000095285	Eutheria	ortholog_one2one	99.0291	99.0291	50	83.56	0.0045	0.3075	1
ENSMUSG00000084457	ENSPPYG00000028834	RF00001	ENSPPYT00000032313	11	83987512	83987596	ENSMUST00000122508	Eutheria	ortholog_one2one	56.0748	70.5882	NA	NA	NA	NA	0
ENSMUSG00000104817	ENSPPYG00000028965		ENSPPYT00000032444	20	55016961	55017031	ENSMUST00000196301	Eutheria	ortholog_one2many	39.7959	54.9296	NA	NA	NA	NA	0
ENSMUSG00000093997	ENSPPYG00000022675	RF00105	ENSPPYT00000026154	15	21452839	21452920	ENSMUST00000178544	Eutheria	ortholog_many2many	89.8734	86.5854	NA	NA	NA	NA	0
ENSMUSG00000093997	ENSPPYG00000024817	RF00105	ENSPPYT00000028296	15	21436088	21436169	ENSMUST00000178544	Eutheria	ortholog_many2many	87.3418	84.1463	NA	NA	NA	NA	0
ENSMUSG00000093997	ENSPPYG00000023883	RF00105	ENSPPYT00000027362	15	21426070	21426150	ENSMUST00000178544	Eutheria	ortholog_many2many	83.5443	81.4815	NA	NA	NA	NA	0
ENSMUSG00000093997	ENSPPYG00000029147	RF00105	ENSPPYT00000032626	15	21463542	21463606	ENSMUST00000178544	Eutheria	ortholog_many2many	40.5063	49.2308	NA	NA	NA	NA	0
ENSMUSG00000093997	ENSPPYG00000022917	RF00105	ENSPPYT00000026396	15	21450937	21451018	ENSMUST00000178544	Eutheria	ortholog_many2many	88.6076	85.3659	NA	NA	NA	NA	0
ENSMUSG00000093997	ENSPPYG00000024924	RF00105	ENSPPYT00000028403	15	21380006	21380087	ENSMUST00000178544	Eutheria	ortholog_many2many	88.6076	85.3659	NA	NA	NA	NA	0
ENSMUSG00000093997	ENSPPYG00000025208	RF00105	ENSPPYT00000028687	15	21398397	21398478	ENSMUST00000178544	Eutheria	ortholog_many2many	89.8734	86.5854	NA	NA	NA	NA	0
ENSMUSG00000093997	ENSPPYG00000022501	RF00105	ENSPPYT00000025980	15	21394722	21394802	ENSMUST00000178544	Eutheria	ortholog_many2many	88.6076	86.4198	NA	NA	NA	NA	0
ENSMUSG00000064967	ENSPPYG00000021494	RF00003	ENSPPYT00000024973	20	12186089	12186249	ENSMUST00000083033	Eutheria	ortholog_one2one	74.8503	77.6398	NA	NA	NA	NA	0
ENSMUSG00000064407	ENSPPYG00000023648	RF00026	ENSPPYT00000027127	1	99833228	99833331	ENSMUST00000082473	Theria	ortholog_one2many	82.2222	71.1538	NA	NA	NA	NA	0
ENSMUSG00000064407	ENSPPYG00000027830	RF00026	ENSPPYT00000031309	6	132149532	132149637	ENSMUST00000082473	Theria	ortholog_one2many	70	59.434	NA	NA	NA	NA	0
ENSMUSG00000064407	ENSPPYG00000028909	RF00026	ENSPPYT00000032388	6_random	5383293	5383398	ENSMUST00000082473	Theria	ortholog_one2many	70	59.434	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000022605	RF00108	ENSPPYT00000026084	15	21248248	21248342	ENSMUST00000178813	Eutheria	ortholog_many2many	86.1702	85.2632	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000022662	RF00108	ENSPPYT00000026141	15	21268623	21268717	ENSMUST00000178813	Eutheria	ortholog_many2many	87.234	86.3158	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000023763	RF00108	ENSPPYT00000027242	15	21265957	21266051	ENSMUST00000178813	Eutheria	ortholog_many2many	87.234	86.3158	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000022751	RF00108	ENSPPYT00000026230	15	21250979	21251073	ENSMUST00000178813	Eutheria	ortholog_many2many	88.2979	87.3684	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000025356	RF00108	ENSPPYT00000028835	15	21260595	21260690	ENSMUST00000178813	Eutheria	ortholog_many2many	87.234	85.4167	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000025451	RF00108	ENSPPYT00000028930	15	21259131	21259225	ENSMUST00000178813	Eutheria	ortholog_many2many	87.234	86.3158	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000024736	RF00108	ENSPPYT00000028215	15	21256341	21256436	ENSMUST00000178813	Eutheria	ortholog_many2many	89.3617	87.5	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000025117	RF00108	ENSPPYT00000028596	15	21263342	21263436	ENSMUST00000178813	Eutheria	ortholog_many2many	87.234	86.3158	NA	NA	NA	NA	0
ENSMUSG00000096302	ENSPPYG00000023733	RF00108	ENSPPYT00000027212	15	21253652	21253746	ENSMUST00000178813	Eutheria	ortholog_many2many	87.234	86.3158	NA	NA	NA	NA	0
ENSMUSG00000077191	ENSPPYG00000022895	RF00570	ENSPPYT00000026374	1	91535776	91535842	ENSMUST00000104003	Eutheria	ortholog_one2many	86.5672	86.5672	NA	NA	NA	NA	0
ENSMUSG00000077191	ENSPPYG00000024531	RF00570	ENSPPYT00000028010	15	21176979	21177045	ENSMUST00000104003	Eutheria	ortholog_one2many	85.0746	85.0746	NA	NA	NA	NA	0
ENSMUSG00000077191	ENSPPYG00000027457	RF00570	ENSPPYT00000030936	20	25864802	25864877	ENSMUST00000104003	Eutheria	ortholog_one2many	67.1642	59.2105	NA	NA	NA	NA	0
ENSMUSG00000088776	ENSPPYG00000027343	RF00026	ENSPPYT00000030822	14	24143495	24143588	ENSMUST00000158151	Eutheria	ortholog_one2one	61.3208	69.1489	NA	NA	NA	NA	0
ENSMUSG00000024425	ENSPPYG00000015896	NDFIP1	ENSPPYP00000017780	5	143644460	143690061	ENSMUSP00000025293	Eutheria	ortholog_one2one	97.2851	97.2851	100	84.44	0.0129	0.2591	1
ENSMUSG00000077677	ENSPPYG00000024043	RF00026	ENSPPYT00000027522	X	72167449	72167555	ENSMUST00000104489	Eutheria	ortholog_one2many	71.1538	69.1589	NA	NA	NA	NA	0
ENSMUSG00000024989	ENSPPYG00000002491	CEP55	ENSPPYP00000002887	10	92266661	92296600	ENSMUSP00000127961	Euarchontoglires	ortholog_one2one	75.1082	74.7845	100	100	0.1556	0.6042	1
ENSMUSG00000037013	ENSPPYG00000009075	SS18	ENSPPYP00000010187	18	37810227	37884662	ENSMUSP00000046320	Euarchontoglires	ortholog_one2one	96.1722	95.9427	75	100	0.0181	0.3592	1
ENSMUSG00000065387	ENSPPYG00000028899	RF00001	ENSPPYT00000032378	10	26629947	26630068	ENSMUST00000083453	Euteleostomi	ortholog_one2many	61.0619	56.5574	NA	NA	NA	NA	0
ENSMUSG00000065387	ENSPPYG00000022095	RF00001	ENSPPYT00000025574	8	9213864	9213981	ENSMUST00000083453	Euteleostomi	ortholog_one2many	61.0619	58.4746	NA	NA	NA	NA	0
ENSMUSG00000065387	ENSPPYG00000022105	RF00001	ENSPPYT00000025584	7	111113852	111113971	ENSMUST00000083453	Euteleostomi	ortholog_one2many	65.4867	61.6667	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000023724	RF00554	ENSPPYT00000027203	4_random	21588173	21588306	ENSMUST00000157156	Theria	ortholog_many2many	61.5385	65.6716	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000025770	RF00554	ENSPPYT00000029249	15	22261469	22261603	ENSMUST00000157156	Theria	ortholog_many2many	57.3427	60.7407	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000025489	RF00554	ENSPPYT00000028968	15_random	4291240	4291374	ENSMUST00000157156	Theria	ortholog_many2many	56.6434	60	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000023063	RF00554	ENSPPYT00000026542	17	7587157	7587291	ENSMUST00000157156	Theria	ortholog_many2many	63.6364	67.4074	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000024319	RF00554	ENSPPYT00000027798	16	11620293	11620412	ENSMUST00000157156	Theria	ortholog_many2many	61.5385	73.3333	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000022451	RF00554	ENSPPYT00000025930	18	24915324	24915457	ENSMUST00000157156	Theria	ortholog_many2many	59.4406	63.4328	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000023802	RF00554	ENSPPYT00000027281	X	3184347	3184481	ENSMUST00000157156	Theria	ortholog_many2many	59.4406	62.963	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000024906	RF00554	ENSPPYT00000028385	12	56654451	56654584	ENSMUST00000157156	Theria	ortholog_many2many	59.4406	63.4328	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000023985	RF00554	ENSPPYT00000027464	2b	37698866	37699000	ENSMUST00000157156	Theria	ortholog_many2many	55.2448	58.5185	NA	NA	NA	NA	0
ENSMUSG00000087781	ENSPPYG00000024721	RF00554	ENSPPYT00000028200	4	1069258	1069391	ENSMUST00000157156	Theria	ortholog_many2many	60.8392	64.9254	NA	NA	NA	NA	0
